No    	Deprem Kodu	Olus tarihi	Olus zamani	Enlem	Boylam	Der(km)	xM	MD	ML	Mw	Ms	Mb	Tip	Yer
000145	20160915183355	2016.09.15	18:33:55.68	39.2027	29.0187	005.4	3.8	0.0	3.7	3.8	0.0	0.0	Ke	EGIRLER-SIMAV (KUTAHYA) [North East  2.9 km]
000146	20160912211037	2016.09.12	21:10:37.84	39.4637	25.8810	015.5	3.7	0.0	3.5	3.7	0.0	0.0	Ke	GULPINAR ACIKLARI-CANAKKALE (EGE DENIZI)
000147	20160902192457	2016.09.02	19:24:57.53	40.7097	30.1263	009.0	3.7	0.0	3.7	3.7	0.0	0.0	Ke	SIRINSULHIYE-KARTEPE (KOCAELI) [North East  2.7 km]
000148	20160813034736	2016.08.13	03:47:36.54	39.5275	29.1212	005.4	3.8	0.0	3.2	3.8	0.0	0.0	Ke	YATAKLI-TAVSANLI (KUTAHYA) [South West  1.5 km]
000149	20160717085541	2016.07.17	08:55:41.35	40.7032	29.1660	011.4	4.1	0.0	3.9	4.1	0.0	0.0	Ke	KORU-CINARCIK (YALOVA) [North 5.5 km]
000150	20160712220643	2016.07.12	22:06:43.24	39.3437	25.4962	007.8	3.5	0.0	3.4	3.5	0.0	0.0	Ke	EGE DENIZI
000151	20160709142051	2016.07.09	14:20:51.29	40.7070	29.1948	009.5	3.8	0.0	3.6	3.8	0.0	0.0	Ke	YALOVA ACIKLARI (MARMARA DENIZI)
000152	20160702223429	2016.07.02	22:34:29.34	39.4293	25.8685	005.3	3.5	0.0	3.4	3.5	0.0	0.0	Ke	GULPINAR ACIKLARI-CANAKKALE (EGE DENIZI)
000153	20160701003519	2016.07.01	00:35:19.41	39.4200	25.8867	005.9	3.9	0.0	3.8	3.9	0.0	0.0	Ke	BADEMLI ACIKLARI-CANAKKALE (EGE DENIZI)
000154	20160628064928	2016.06.28	06:49:28.89	39.4547	25.9053	005.0	4.1	0.0	4.0	4.1	0.0	0.0	Ke	GULPINAR ACIKLARI-CANAKKALE (EGE DENIZI)
000155	20160628034418	2016.06.28	03:44:18.40	39.4640	25.9408	005.0	3.8	0.0	3.5	3.8	0.0	0.0	Ke	GULPINAR ACIKLARI-CANAKKALE (EGE DENIZI)
000156	20160628034252	2016.06.28	03:42:52.68	39.4363	25.8905	003.6	3.9	0.0	3.7	3.9	0.0	0.0	Ke	GULPINAR ACIKLARI-CANAKKALE (EGE DENIZI)
000157	20160625054011	2016.06.25	05:40:11.91	40.7068	29.2122	009.3	4.5	0.0	4.5	4.4	0.0	0.0	Ke	YALOVA ACIKLARI (MARMARA DENIZI)
000158	20160622233559	2016.06.22	23:35:59.68	40.7053	29.2232	007.6	3.7	0.0	3.6	3.7	0.0	0.0	Ke	YALOVA ACIKLARI (MARMARA DENIZI)
000159	20160617072039	2016.06.17	07:20:39.14	39.5742	25.2572	005.0	3.8	0.0	3.8	3.7	0.0	0.0	Ke	EGE DENIZI
000160	20160607080214	2016.06.07	08:02:14.93	40.2750	29.1495	013.5	3.6	0.0	3.5	3.6	0.0	0.0	Ke	KAZIKLI-GURSU (BURSA) [  2.01 km]
000161	20160607040945	2016.06.07	04:09:45.65	40.2652	29.1523	015.8	4.6	0.0	4.6	4.3	0.0	0.0	Ke	KAZIKLI-GURSU (BURSA) [  1 km]
000162	20160501025531	2016.05.01	02:55:31.47	40.8578	31.7098	005.4	3.9	0.0	3.8	3.9	0.0	0.0	Ke	MESCICELE- (BOLU) [  1.92 km]
000163	20160425005639	2016.04.25	00:56:39.12	39.6583	27.8607	009.1	3.7	0.0	3.6	3.7	0.0	0.0	Ke	BALIKESIR (BALIKESIR) [  2.52 km]
000164	20160328172346	2016.03.28	17:23:46.74	40.7320	27.5407	015.5	3.7	0.0	3.7	3.7	0.0	0.0	Ke	MARMARA DENIZI
000165	20160327050354	2016.03.27	05:03:54.60	40.8250	27.9007	014.7	3.7	0.0	3.6	3.7	0.0	0.0	Ke	MARMARA DENIZI
000166	20160319210116	2016.03.19	21:01:16.23	39.1562	29.1107	005.9	3.6	0.0	3.5	3.6	0.0	0.0	Ke	SOGUT-SIMAV (KUTAHYA) [  4.14 km]
000167	20160319205029	2016.03.19	20:50:29.83	39.1575	29.1133	007.7	3.7	0.0	3.5	3.7	0.0	0.0	Ke	SOGUT-SIMAV (KUTAHYA) [  4.4 km]
000168	20160310174917	2016.03.10	17:49:17.53	40.5467	30.6348	007.4	3.7	0.0	3.5	3.7	0.0	0.0	Ke	HANYATAK-AKYAZI (SAKARYA) [  .49 km]
000169	20160310101501	2016.03.10	10:15:01.88	39.9972	27.6328	005.5	3.7	0.0	3.5	3.7	0.0	0.0	Ke	SEBEPLI-GONEN (BALIKESIR) [  2.75 km]
000170	20160204041434	2016.02.04	04:14:34.05	39.3067	28.1177	005.0	3.7	0.0	3.5	3.7	0.0	0.0	Ke	ARMUTLU-SINDIRGI (BALIKESIR) [South East  2.1 km]
000171	20160130090313	2016.01.30	09:03:13.95	40.7917	28.0575	009.8	3.5	0.0	3.5	0.0	0.0	0.0	Ke	MARMARA DENIZI
000172	20160123023552	2016.01.23	02:35:52.36	39.5085	25.9825	013.6	3.8	0.0	3.8	0.0	0.0	0.0	Ke	GULPINAR ACIKLARI-CANAKKALE (EGE DENIZI)
000173	20160120060744	2016.01.20	06:07:44.04	39.1005	27.9118	007.7	3.6	0.0	3.6	0.0	0.0	0.0	Ke	DOLMADEGIRMEN-AKHISAR (MANISA) [  2.03 km]
000174	20160119013628	2016.01.19	01:36:28.82	39.2260	29.3775	009.1	3.6	0.0	3.6	0.0	0.0	0.0	Ke	KARBASAN-HISARCIK (KUTAHYA) [East 1.1 km]
000175	20160101091114	2016.01.01	09:11:14.14	40.0663	30.5187	005.0	4.2	0.0	4.2	4.1	0.0	0.0	Ke	TOZMAN-INHISAR (BILECIK) [South East  1.6 km]
000176	20151229231826	2015.12.29	23:18:26.84	39.1543	29.1347	008.1	3.5	0.0	3.5	0.0	0.0	0.0	Ke	INLICE-SIMAV (KUTAHYA) [North West  4.2 km]
000177	20151229231754	2015.12.29	23:17:54.77	39.1435	29.1377	011.1	3.6	0.0	3.6	0.0	0.0	0.0	Ke	INLICE-SIMAV (KUTAHYA) [North West  3.3 km]
000178	20151223053256	2015.12.23	05:32:56.83	39.1888	27.8180	009.7	3.5	0.0	3.5	0.0	0.0	0.0	Ke	ALACALAR-KIRKAGAC (MANISA) [South West  2.3 km]
000179	20151213165127	2015.12.13	16:51:27.44	40.7810	30.9912	002.5	3.5	0.0	3.5	0.0	0.0	0.0	Ke	GOLYAKA (DUZCE) [South West  1.3 km]
000180	20151213081658	2015.12.13	08:16:58.59	39.1830	27.8012	009.8	3.5	0.0	3.5	0.0	0.0	0.0	Ke	GEBELER-KIRKAGAC (MANISA) [North West  2.1 km]
000181	20151207205751	2015.12.07	20:57:51.13	40.7068	27.4312	010.3	3.7	0.0	3.7	0.0	0.0	0.0	Ke	GUZELKOY ACIKLARI-TEKIRDAG (MARMARA DENIZI)
000182	20151205205351	2015.12.05	20:53:51.68	40.4437	29.0663	013.2	3.7	0.0	3.7	0.0	0.0	0.0	Ke	GEMLIK KORFEZI (MARMARA DENIZI)
000183	20151202155244	2015.12.02	15:52:44.43	39.1490	28.1465	015.9	3.9	0.0	3.9	0.0	0.0	0.0	Ke	SINANDEDE-SINDIRGI (BALIKESIR) [South 2.7 km]
000184	20151116154543	2015.11.16	15:45:43.48	40.8315	28.7535	012.6	4.2	0.0	4.2	3.9	0.0	0.0	Ke	MARMARA DENIZI
000185	20151116150418	2015.11.16	15:04:18.16	39.3107	25.4358	007.9	3.5	0.0	3.5	0.0	0.0	0.0	Ke	EGE DENIZI
000186	20151116150041	2015.11.16	15:00:41.56	39.1977	28.6715	005.5	3.8	0.0	3.8	0.0	0.0	0.0	Ke	SARIKAYA-SIMAV (KUTAHYA) [South West  3.0 km]
000187	20151108105142	2015.11.08	10:51:42.54	41.7442	31.9220	008.0	3.5	0.0	3.5	0.0	0.0	0.0	Ke	TURKALI ACIKLARI-ZONGULDAK (KARADENIZ)
000188	20151105122936	2015.11.05	12:29:36.51	40.3543	27.3995	013.5	3.9	0.0	3.8	3.9	0.0	0.0	Ke	BOZLAR-BIGA (CANAKKALE) [North East  5.2 km]
000189	20151028162002	2015.10.28	16:20:02.02	40.8220	27.7642	014.3	4.5	0.0	4.5	4.3	0.0	0.0	Ke	MARMARA DENIZI
000190	20151026200759	2015.10.26	20:07:59.75	39.7903	26.2667	006.7	4.6	0.0	4.3	4.6	0.0	0.0	Ke	GOKCEBAYIR-EZINE (CANAKKALE) [  .98 km]
000191	20151018032930	2015.10.18	03:29:30.76	39.1588	29.1355	009.4	3.7	0.0	3.7		0.0	0.0	Ke	INLICE-SIMAV (KUTAHYA) [North West  4.5 km]
000192	20151016151455	2015.10.16	15:14:55.86	40.1987	25.0815	013.2	3.9	0.0	3.7		0.0	0.0	Ke	EGE DENIZI
000193	20151016043506	2015.10.16	04:35:06.95	40.4463	29.1663	005.4	3.5	0.0	3.3		0.0	0.0	Ke	GEMLIK (BURSA) [North East  1.9 km]
000194	20151013231810	2015.10.13	23:18:10.48	39.1407	29.0298	010.4	4.3	0.0	4.3	4.2	0.0	0.0	Ke	AHLATLICESME-SIMAV (KUTAHYA) [  .9 km]
000195	20151012081259	2015.10.12	08:12:59.69	39.3682	26.9378	003.0	3.6	0.0	3.6		0.0	0.0	Ke	KUMGEDIK-GOMEC (BALIKESIR) [North West  1.2 km]
000196	20151012061447	2015.10.12	06:14:47.65	39.3647	26.9227	007.0	3.5	0.0	3.5		0.0	0.0	Ke	HACIHUSEYINLER-GOMEC (BALIKESIR) [North East  1.4 km]
000197	20151006111619	2015.10.06	11:16:19.23	39.1428	29.1495	001.0	3.6	0.0	3.6		0.0	0.0	Ke	INLICE-SIMAV (KUTAHYA) [North West  2.6 km]
000198	20150922071110	2015.09.22	07:11:10.92	39.1495	29.1292	011.7	4.1	0.0	4.1	4.1	0.0	0.0	Ke	INLICE-SIMAV (KUTAHYA) [North West  4.2 km]
000199	20150922062504	2015.09.22	06:25:04.58	39.1505	29.1297	010.7	4.1	0.0	4.1	3.7	0.0	0.0	Ke	INLICE-SIMAV (KUTAHYA) [North West  4.3 km]
000200	20150918223028	2015.09.18	22:30:28.28	39.8122	30.4488	008.7	4.0	0.0	4.0	3.7	0.0	0.0	Ke	TEPEBASI (ESKISEHIR) [North West  4.2 km]
000201	20150910080742	2015.09.10	08:07:42.80	39.1425	29.1357	004.6	3.5	0.0	3.5		0.0	0.0	Ke	INLICE-SIMAV (KUTAHYA) [North West  3.4 km]
000202	20150903092449	2015.09.03	09:24:49.79	39.5223	28.8642	007.4	3.7	0.0	3.7		0.0	0.0	Ke	HINDIKLER-DURSUNBEY (BALIKESIR) [North West  1.4 km]
000203	20150903082319	2015.09.03	08:23:19.65	39.1485	29.1310	010.5	4.1	0.0	4.1	4.0	0.0	0.0	Ke	INLICE-SIMAV (KUTAHYA) [  4.05 km]
000204	20150902203914	2015.09.02	20:39:14.84	39.0987	29.1648	006.4	3.6	0.0	3.6		0.0	0.0	Ke	INLICE-SIMAV (KUTAHYA) [South 3.3 km]
000205	20150829124752	2015.08.29	12:47:52.43	40.8443	27.9300	010.1	3.6	0.0	3.6		0.0	0.0	Ke	MARMARA EREGLISI ACIKLARI-TEKIRDAG (MARMARA DENIZI)
000206	20150814003035	2015.08.14	00:30:35.37	40.1937	25.1493	008.6	3.8	0.0	3.8		0.0	0.0	Ke	EGE DENIZI
000207	20150813010128	2015.08.13	01:01:28.61	40.6993	29.2842	009.4	3.8	0.0	3.8		0.0	0.0	Ke	YALOVA ACIKLARI (MARMARA DENIZI)
000208	20150724065410	2015.07.24	06:54:10.07	40.2513	26.3053	010.7	4.6	0.0	4.6	4.2	0.0	0.0	Ke	KOCADERE-ECEABAT (CANAKKALE) [North West  2.9 km]
000209	20150724023942	2015.07.24	02:39:42.40	40.2435	26.2873	011.9	4.9	0.0	4.9	4.8	0.0	0.0	Ke	KOCADERE-ECEABAT (CANAKKALE) [North West  3.6 km]
000210	20150724012600	2015.07.24	01:26:00.68	40.2427	26.3025	011.2	4.5	0.0	4.5	4.1	0.0	0.0	Ke	KOCADERE-ECEABAT (CANAKKALE) [North West  2.4 km]
000211	20150707050830	2015.07.07	05:08:30.01	40.8203	31.2912	005.6	3.8	0.0	3.8		0.0	0.0	Ke	DARIYERIYORUKLER-KAYNASLI (DUZCE) [North 1.8 km]
000212	20150702222225	2015.07.02	22:22:25.98	39.6805	27.8470	005.5	4.0	0.0	4.0	3.8	0.0	0.0	Ke	KABAKDERE- (BALIKESIR) [South East  1.7 km]
000213	20150630050632	2015.06.30	05:06:32.43	39.6710	27.8610	007.9	3.8	0.0	3.8		0.0	0.0	Ke	KABAKDERE- (BALIKESIR) [South East  3.2 km]
000214	20150626125107	2015.06.26	12:51:07.09	39.3020	27.6313	009.3	3.6	0.0	3.6		0.0	0.0	Ke	KIZILOREN-SOMA (MANISA) [North 0.7 km]
000215	20150511041627	2015.05.11	04:16:27.56	40.4153	29.1253	008.1	3.9	0.0	3.9		0.0	0.0	Ke	ENGURUCUK-GEMLIK (BURSA) [North West  2.3 km]
000216	20150508050822	2015.05.08	05:08:22.68	39.6628	25.5610	008.7	3.9	0.0	3.9		0.0	0.0	Ke	EGE DENIZI
000217	20150423100419	2015.04.23	10:04:19.23	39.9948	28.7315	007.2	3.5	0.0	3.5		0.0	0.0	Ke	OMERALTI-MUSTAFAKEMALPASA (BURSA) [North West  3.2 km]
000218	20150416151946	2015.04.16	15:19:46.71	39.1615	29.1030	008.2	3.7	0.0	3.7		0.0	0.0	Ke	SOGUT-SIMAV (KUTAHYA) [North East  4.3 km]
000219	20150324200951	2015.03.24	20:09:51.44	39.3288	27.4938	004.5	3.5	0.0	3.5		0.0	0.0	Ke	DEVLETHAN-SOMA (MANISA) [North West  0.3 km]
000220	20150319064857	2015.03.19	06:48:57.56	39.6647	27.8587	009.4	3.8	0.0	3.8		0.0	0.0	Ke	BALIKESIR (BALIKESIR) [North West  3.0 km]
000221	20150318205000	2015.03.18	20:50:00.64	39.6468	27.8552	003.4	3.7	0.0	3.7		0.0	0.0	Ke	BALIKESIR [North West  1.9 km]
000222	20150223005310	2015.02.23	00:53:10.72	39.6585	27.8617	008.4	3.7	0.0	3.7		0.0	0.0	Ke	BALIKESIR (BALIKESIR) [North West  2.5 km]
000223	20150202044103	2015.02.02	04:41:03.63	40.3413	26.0612	013.1	4.1	0.0	4.1	4.1	0.0	0.0	Ke	SAROS KORFEZI (EGE DENIZI)
000224	20150201104631	2015.02.01	10:46:31.73	40.6965	27.5052	005.6	3.5	0.0	3.5	3.4	0.0	0.0	Ke	GUZELKOY ACIKLARI-TEKIRDAG (MARMARA DENIZI)
000225	20150123101942	2015.01.23	10:19:42.12	40.0657	28.5903	005.0	4.5	0.0	4.5	4.2	0.0	0.0	Ke	UGURLUPINAR-MUSTAFAKEMALPASA (BURSA) [  .93 km]
000226	20150119225951	2015.01.19	22:59:51.48	39.3983	26.3338	013.4	4.2	0.0	4.1	4.2	0.0	0.0	Ke	EDREMIT KORFEZI (EGE DENIZI)
000227	20150117004234	2015.01.17	00:42:34.72	39.8770	30.3947	007.0	4.2	0.0	4.2	4.2	0.0	0.0	Ke	KARACOBANPINARI-TEPEBASI (ESKISEHIR) [  5.56 km]
000228	20150106091616	2015.01.06	09:16:16.27	39.3163	27.8680	008.8	3.5	0.0	3.5		0.0	0.0	Ke	GOKCUKUR-KIRKAGAC (MANISA) [North 3.0 km]
000229	20141216090356	2014.12.16	09:03:56.13	40.1568	27.0867	010.7	3.8	0.0	3.8		0.0	0.0	Ke	CELTIK-BIGA (CANAKKALE) [North West  1.2 km]
000230	20141216090213	2014.12.16	09:02:13.53	40.1498	27.0835	012.9	4.4	0.0	4.4	4.3	0.0	0.0	Ke	CELTIK-BIGA (CANAKKALE) [South West  1.5 km]
000231	20141211030143	2014.12.11	03:01:43.73	39.8308	30.5203	005.9	3.8	0.0	3.8		0.0	0.0	Ke	TEPEBASI (ESKISEHIR) [North East  5.7 km]
000232	20141206120724	2014.12.06	12:07:24.18	40.4920	26.4052	014.9	3.5	0.0	3.5		0.0	0.0	Ke	SAROS KORFEZI (EGE DENIZI)
000233	20141202201515	2014.12.02	20:15:15.54	40.2617	25.1805	014.6	4.2	0.0	4.2	4.0	0.0	0.0	Ke	EGE DENIZI
000234	20141130063829	2014.11.30	06:38:29.76	39.3480	29.0327	005.0	3.9	0.0	3.9		0.0	0.0	Ke	SUDOSEGI-SIMAV (KUTAHYA) [South East  2.1 km]
000235	20141128123212	2014.11.28	12:32:12.39	39.3262	29.0363	005.0	3.5	0.0	3.5		0.0	0.0	Ke	YUKARIDOLAYLAR-SIMAV (KUTAHYA) [  2.32 km]
000236	20141128023006	2014.11.28	02:30:06.80	39.3465	29.0165	003.9	4.6	0.0	4.5	4.6	0.0	0.0	Ke	ASAGIDOLAYLAR-SIMAV (KUTAHYA) [South East  1.4 km]
000237	20141127203643	2014.11.27	20:36:43.51	39.3497	29.0305	005.3	3.5	0.0	3.5		0.0	0.0	Ke	SUDOSEGI-SIMAV (KUTAHYA) [South East  1.9 km]
000238	20141127121858	2014.11.27	12:18:58.98	40.2208	25.2282	016.4	4.0	0.0	4.0	3.9	0.0	0.0	Ke	EGE DENIZI
000239	20141126001116	2014.11.26	00:11:16.48	39.3503	29.0090	005.0	3.5	0.0	3.5		0.0	0.0	Ke	ASAGIDOLAYLAR-SIMAV (KUTAHYA) [South East  0.6 km]
000240	20141126000447	2014.11.26	00:04:47.10	39.3357	29.0425	005.0	4.1	0.0	4.1	4.0	0.0	0.0	Ke	YUKARIDOLAYLAR-SIMAV (KUTAHYA) [North East  3.2 km]
000241	20141122001114	2014.11.22	00:11:14.40	39.3183	27.0520	007.3	3.6	0.0	3.6		0.0	0.0	Ke	HACIHAMZALAR-BERGAMA (IZMIR) [North East  2.9 km]
000242	20141116084321	2014.11.16	08:43:21.16	39.3555	29.0127	008.9	3.8	0.0	3.8		0.0	0.0	Ke	ASAGIDOLAYLAR-SIMAV (KUTAHYA) [North East  0.9 km]
000243	20141115073015	2014.11.15	07:30:15.40	39.3490	29.0157	007.6	3.8	0.0	3.8		0.0	0.0	Ke	ASAGIDOLAYLAR-SIMAV (KUTAHYA) [South East  1.2 km]
000244	20141023162910	2014.10.23	16:29:10.33	40.4093	30.1218	007.4	3.8	0.0	3.8		0.0	0.0	Ke	TASOLUK-GEYVE (SAKARYA) [South West  2.7 km]
000245	20141022171105	2014.10.22	17:11:05.60	40.4065	30.1147	007.5	4.5	0.0	4.5	4.5	0.0	0.0	Ke	TASOLUK-GEYVE (SAKARYA) [South West  3.4 km]
000246	20140928083946	2014.09.28	08:39:46.64	39.1520	29.0510	005.2	3.7	0.0	3.7		0.0	0.0	Ke	AHLATLICESME-SIMAV (KUTAHYA) [North East  1.4 km]
000247	20140923013717	2014.09.23	01:37:17.37	40.2715	25.1642	018.3	3.7	0.0	3.7		0.0	0.0	Ke	EGE DENIZI
000248	20140916231810	2014.09.16	23:18:10.14	39.0107	28.7530	005.5	3.9	0.0	3.9		0.0	0.0	Ke	KUCUKOBA-DEMIRCI (MANISA) [South East  1.3 km]
000249	20140901143629	2014.09.01	14:36:29.93	40.0160	26.2745	012.0	3.6	0.0	3.6		0.0	0.0	Ke	HALILELI- (CANAKKALE) [North 4.7 km]
000250	20140811222331	2014.08.11	22:23:31.55	40.3735	25.8525	007.7	4.1	0.0	4.0	4.1	0.0	0.0	Ke	KALEKOY-GOKCEADA (CANAKKALE) [North West  16.2 km]
000251	20140803222244	2014.08.03	22:22:44.35	40.6075	29.1652	011.5	4.1	0.0	4.1	3.8	0.0	0.0	Ke	TERMAL (YALOVA) [North West  0.8 km]
000252	20140803104244	2014.08.03	10:42:44.50	40.6057	29.1590	003.4	3.6	0.0	3.6		0.0	0.0	Ke	TERMAL (YALOVA) [West 1.3 km]
000253	20140727140933	2014.07.27	14:09:33.30	40.1787	26.8918	006.6	3.8	0.0	3.8		0.0	0.0	Ke	RAMAZANLAR-BIGA (CANAKKALE) [West 1.4 km]
000254	20140716115928	2014.07.16	11:59:28.68	40.2580	26.2477	012.3	4.2	0.0	4.2	3.9	0.0	0.0	Ke	KOCADERE-ECEABAT (CANAKKALE) [North West  7.3 km]
000255	20140715122552	2014.07.15	12:25:52.46	39.1767	29.0877	005.0	4.2	0.0	4.2	4.0	0.0	0.0	Ke	TOKAT-HISARCIK (KUTAHYA) [South West  5.4 km]
000256	20140715103331	2014.07.15	10:33:31.05	40.2183	25.1770	014.2	3.7	0.0	3.7		0.0	0.0	Ke	EGE DENIZI
000257	20140709234501	2014.07.09	23:45:01.98	40.4298	26.2558	015.0	4.3	0.0	4.3	4.0	0.0	0.0	Ke	SAROS KORFEZI (EGE DENIZI)
000258	20140703050446	2014.07.03	05:04:46.10	40.2088	27.9333	011.8	4.5	0.0	4.5	4.3	0.0	0.0	Ke	KUS GOLU
000259	20140628013920	2014.06.28	01:39:20.33	40.0858	30.3853	005.0	3.8	0.0	3.8	3.6	0.0	0.0	Ke	KOYUNLU-INHISAR (BILECIK) [South East  2.5 km]
000260	20140626162206	2014.06.26	16:22:06.28	39.6993	25.5645	007.4	4.2	0.0	4.2	4.1	0.0	0.0	Ke	EGE DENIZI
000261	20140621143324	2014.06.21	14:33:24.63	40.3030	25.6027	008.4	3.5	0.0	3.5		0.0	0.0	Ke	EGE DENIZI
000262	20140615194653	2014.06.15	19:46:53.89	40.2600	25.1697	017.8	4.1	0.0	4.1	3.9	0.0	0.0	Ke	EGE DENIZI
000263	20140609150327	2014.06.09	15:03:27.02	40.4205	26.1230	009.1	3.5	0.0	3.5		0.0	0.0	Ke	SAROS KORFEZI (EGE DENIZI)
000264	20140605195222	2014.06.05	19:52:22.18	40.2088	25.1768	019.2	3.6	0.0	3.6		0.0	0.0	Ke	EGE DENIZI
000265	20140601211745	2014.06.01	21:17:45.70	40.5610	27.3342	011.0	3.6	0.0	3.6		0.0	0.0	Ke	MUREFTE ACIKLARI-TEKIRDAG (MARMARA DENIZI)
000266	20140601195830	2014.06.01	19:58:30.75	40.4083	26.1392	010.3	3.7	0.0	3.7		0.0	0.0	Ke	SAROS KORFEZI (EGE DENIZI)
000267	20140530052125	2014.05.30	05:21:25.16	40.1882	25.5545	010.5	3.7	0.0	3.7		0.0	0.0	Ke	EGE DENIZI
000268	20140530040620	2014.05.30	04:06:20.72	40.1858	25.5582	013.3	4.2	0.0	4.2	4.0	0.0	0.0	Ke	EGE DENIZI
000269	20140528103147	2014.05.28	10:31:47.30	40.2962	25.4890	011.9	3.7	0.0	3.7		0.0	0.0	Ke	EGE DENIZI
000270	20140528035951	2014.05.28	03:59:51.20	40.4218	26.1343	013.2	4.5	0.0	4.5	4.3	0.0	0.0	Ke	SAROS KORFEZI (EGE DENIZI)
000271	20140527114227	2014.05.27	11:42:27.86	40.3613	25.8833	007.6	3.9	0.0	3.9		0.0	0.0	Ke	KALEKOY-GOKCEADA (CANAKKALE) [North 14.5 km]
000272	20140526212838	2014.05.26	21:28:38.18	40.2598	25.1930	014.9	4.2	0.0	4.2	4.0	0.0	0.0	Ke	EGE DENIZI
000273	20140526210607	2014.05.26	21:06:07.16	40.2853	25.5433	015.6	3.5	0.0	3.5		0.0	0.0	Ke	EGE DENIZI
000274	20140526185416	2014.05.26	18:54:16.27	40.4003	25.8945	012.8	3.5	0.0	3.5		0.0	0.0	Ke	KALEKOY-GOKCEADA (CANAKKALE) [North 18.8 km]
000275	20140526140820	2014.05.26	14:08:20.10	40.3438	25.8622	010.0	3.8	0.0	3.8		0.0	0.0	Ke	KALEKOY-GOKCEADA (CANAKKALE) [North West  12.8 km]
000276	20140526071749	2014.05.26	07:17:49.50	40.2813	25.5052	012.6	3.6	0.0	3.6		0.0	0.0	Ke	EGE DENIZI
000277	20140525145507	2014.05.25	14:55:07.14	40.2535	25.2487	013.2	3.9	0.0	3.9		0.0	0.0	Ke	EGE DENIZI
000278	20140525114755	2014.05.25	11:47:55.47	40.4123	26.0925	006.8	4.5	0.0	4.5	4.5	0.0	0.0	Ke	SAROS KORFEZI (EGE DENIZI)
000279	20140525113838	2014.05.25	11:38:38.93	40.4208	26.1515	013.0	4.9	0.0	4.8	4.9	0.0	0.0	Ke	SAROS KORFEZI (EGE DENIZI)
000280	20140525054422	2014.05.25	05:44:22.38	40.4162	26.0683	011.8	3.9	0.0	3.9		0.0	0.0	Ke	SAROS KORFEZI (EGE DENIZI)
000281	20140525025553	2014.05.25	02:55:53.77	40.3995	25.8383	004.9	3.5	0.0	3.5		0.0	0.0	Ke	KALEKOY-GOKCEADA (CANAKKALE) [North West  19.3 km]
000282	20140525024930	2014.05.25	02:49:30.67	40.2448	25.1143	016.2	3.7	0.0	3.7		0.0	0.0	Ke	EGE DENIZI
000283	20140525023416	2014.05.25	02:34:16.32	40.3800	25.9003	007.3	3.6	0.0	3.6		0.0	0.0	Ke	KALEKOY-GOKCEADA (CANAKKALE) [North 16.5 km]
000284	20140525015054	2014.05.25	01:50:54.45	40.4005	25.9248	008.2	3.5	0.0	3.5		0.0	0.0	Ke	KALEKOY-GOKCEADA (CANAKKALE) [North 19.0 km]
000285	20140524232406	2014.05.24	23:24:06.93	40.2657	25.1650	018.1	3.5	0.0	3.5		0.0	0.0	Ke	EGE DENIZI
000286	20140524230035	2014.05.24	23:00:35.81	40.4067	25.9313	012.0	4.3	0.0	4.3	4.1	0.0	0.0	Ke	SAROS KORFEZI (EGE DENIZI)
000287	20140524202857	2014.05.24	20:28:57.92	40.2853	25.4923	006.4	3.6	0.0	3.6		0.0	0.0	Ke	EGE DENIZI
000288	20140524163451	2014.05.24	16:34:51.03	40.2893	25.6320	005.4	4.0	0.0	4.0	3.9	0.0	0.0	Ke	EGE DENIZI
000289	20140524160948	2014.05.24	16:09:48.75	40.3930	26.1072	008.3	3.7	0.0	3.7		0.0	0.0	Ke	SAROS KORFEZI (EGE DENIZI)
000290	20140524150132	2014.05.24	15:01:32.58	40.3800	26.1428	009.4	3.9	0.0	3.9		0.0	0.0	Ke	SAROS KORFEZI (EGE DENIZI)
000291	20140524144914	2014.05.24	14:49:14.92	40.3997	25.9523	005.6	4.6	0.0	4.6	4.6	0.0	0.0	Ke	SAROS KORFEZI (EGE DENIZI)
000292	20140524131745	2014.05.24	13:17:45.68	40.3902	25.9003	005.0	3.5	0.0	3.5		0.0	0.0	Ke	KALEKOY-GOKCEADA (CANAKKALE) [North 17.7 km]
000293	20140524124559	2014.05.24	12:45:59.43	40.2448	25.1753	014.5	4.1	0.0	4.1	4.0	0.0	0.0	Ke	EGE DENIZI
000294	20140524123019	2014.05.24	12:30:19.60	40.2738	25.6413	002.4	3.8	0.0	3.8		0.0	0.0	Ke	EGE DENIZI
000295	20140524120016	2014.05.24	12:00:16.45	40.2870	25.6443	004.4	3.7	0.0	3.7		0.0	0.0	Ke	EGE DENIZI
000296	20140524113307	2014.05.24	11:33:07.31	40.2942	25.6150	005.4	4.7	0.0	4.7	4.3	0.0	0.0	Ke	EGE DENIZI
000297	20140524112841	2014.05.24	11:28:41.66	40.4322	26.2612	012.3	3.5	0.0	3.5		0.0	0.0	Ke	SAROS KORFEZI (EGE DENIZI)
000298	20140524111844	2014.05.24	11:18:44.80	40.4050	26.1872	005.0	3.8	0.0	3.8		0.0	0.0	Ke	SAROS KORFEZI (EGE DENIZI)
000299	20140524103501	2014.05.24	10:35:01.53	40.4278	26.1382	004.9	4.2	0.0	4.1	4.2	0.0	0.0	Ke	SAROS KORFEZI (EGE DENIZI)
